run_id,condition,phase,language,word_id,cue_type,cue_prefix,cue_gloss,expected_surface,rank_of_expected,topk_surfaces,resonance_expected,resonance_top1,resonance_top2,margin,success_topk
RUN_1768052885,C1_JP,3,JP,27,prefix,おお,,おおい,1,"['おおい', 'おおきい', 'うみ', 'すくない', 'いく']",0.012501564079413378,0.42761123913825455,0.35373378159438706,0.07387745754386749,True
RUN_1768052885,C1_JP,3,JP,28,prefix,すく,,すくない,1,"['すくない', 'いく', 'いのち', 'うえ', 'でる']",0.014331781784270385,0.4442219798902701,0.3156764870053624,0.12854549288490774,True
RUN_1768052885,C1_JP,3,JP,29,prefix,うえ,,うえ,1,"['うえ', 'うみ', 'くる', 'いのち', 'ながい']",0.0198439815845201,0.6083865603181561,0.3034030275885879,0.3049835327295682,True
RUN_1768052885,C1_JP,3,JP,30,prefix,した,,した,1,"['した', 'あたらしい', 'ながい', 'うえ', 'みる']",0.016645282801193626,0.5486593372971944,0.12362540888961616,0.42503392840757825,True
RUN_1768052885,C1_JP,4,JP,1,fusion,ひか,light,ひかり,1,"['ひかり', 'ひ', 'ひと', 'たかい', 'はいる']",0.7282867859943042,0.7282867859943037,0.24377762288683372,0.48450916310747005,True
RUN_1768052885,C1_JP,4,JP,2,fusion,みず,water,みず,1,"['みず', 'みる', 'うえ', 'おおきい', 'こども']",0.8210283712273465,0.8210283712273466,0.19549316431174396,0.6255352069156026,True
RUN_1768052885,C1_JP,4,JP,3,fusion,ひ,fire,ひ,1,"['ひ', 'ひと', 'ひかり', 'ちいさい', 'いのち']",0.8056111003919508,0.805611100391951,0.27170994550737965,0.5339011548845713,True
RUN_1768052885,C1_JP,4,JP,4,fusion,つき,moon,つき,1,"['つき', 'たべる', 'ひと', 'でる', 'うえ']",0.8035382811507583,0.8035382811507582,0.10735930807830152,0.6961789730724567,True
RUN_1768052885,C1_JP,4,JP,5,fusion,そら,sky,そら,1,"['そら', 'みる', 'でる', 'くる', 'ひ']",0.8160958028181757,0.8160958028181754,0.0717162279854908,0.7443795748326846,True
RUN_1768052885,C1_JP,4,JP,6,fusion,やま,mountain,やま,1,"['やま', 'いく', 'はいる', 'ふるい', 'たかい']",0.8111929239418018,0.8111929239418016,0.0919633064068885,0.7192296175349131,True
RUN_1768052885,C1_JP,4,JP,7,fusion,かわ,river,かわ,1,"['かわ', 'すくない', 'おおきい', 'でる', 'ひ']",0.793981330525773,0.7939813305257727,0.07883112619290103,0.7151502043328717,True
RUN_1768052885,C1_JP,4,JP,8,fusion,うみ,sea,うみ,1,"['うみ', 'うえ', 'あたらしい', 'べんきょう', 'かわ']",0.8349870103936552,0.8349870103936547,0.20124930366685628,0.6337377067267984,True
RUN_1768052885,C1_JP,4,JP,9,fusion,ひと,person,ひと,1,"['ひと', 'ひ', 'ひかり', 'つき', 'ふるい']",0.81373229655393,0.8137322965539302,0.2889048627655721,0.524827433788358,True
RUN_1768052885,C1_JP,4,JP,10,fusion,こど,child,こども,1,"['こども', 'ひと', 'うみ', 'ちいさい', 'うえ']",0.736431682517531,0.7364316825175312,0.05081669673263229,0.6856149857848989,True
RUN_1768052885,C1_JP,4,JP,11,fusion,べん,study,べんきょう,1,"['べんきょう', 'たかい', 'くる', 'うみ', 'すくない']",0.6783767331226573,0.6783767331226573,0.07641019020868856,0.6019665429139688,True
RUN_1768052885,C1_JP,4,JP,12,fusion,いの,life,いのち,1,"['いのち', 'いく', 'した', 'おおい', 'すくない']",0.7428375404942544,0.7428375404942544,0.16600990061914023,0.5768276398751142,True
RUN_1768052885,C1_JP,4,JP,13,fusion,たべ,eat,たべる,1,"['たべる', 'たかい', 'かわ', 'つき', 'おおい']",0.7274847476794761,0.7274847476794764,0.12769070825620296,0.5997940394232734,True
