run_id,timestamp,variant_dim,length_L,seq_id,target_seq,pred_seq,exact_match,edit_dist,near_miss,avg_margin,min_margin,valid_margin_pct,status
RUN_256_2_SEQ_2_0000,20260105_073759,256,2,SEQ_2_0000,UD,UD,1,0,0,0.034253,0.029405,1.00,PASS
RUN_256_2_SEQ_2_0001,20260105_073759,256,2,SEQ_2_0001,AX,AX,1,0,0,0.036875,0.031718,1.00,PASS
RUN_256_2_SEQ_2_0002,20260105_073759,256,2,SEQ_2_0002,IH,IH,1,0,0,0.033653,0.031797,1.00,PASS
RUN_256_2_SEQ_2_0003,20260105_073759,256,2,SEQ_2_0003,HE,HE,1,0,0,0.031282,0.029640,1.00,PASS
RUN_256_2_SEQ_2_0004,20260105_073759,256,2,SEQ_2_0004,XD,XD,1,0,0,0.033531,0.032631,1.00,PASS
RUN_256_2_SEQ_2_0005,20260105_073759,256,2,SEQ_2_0005,VX,VX,1,0,0,0.035981,0.034631,1.00,PASS
RUN_256_2_SEQ_2_0006,20260105_073759,256,2,SEQ_2_0006,RC,RC,1,0,0,0.032118,0.031633,1.00,PASS
RUN_256_2_SEQ_2_0007,20260105_073759,256,2,SEQ_2_0007,SN,SN,1,0,0,0.034671,0.034633,1.00,PASS
RUN_256_2_SEQ_2_0008,20260105_073759,256,2,SEQ_2_0008,BA,BA,1,0,0,0.031101,0.029525,1.00,PASS
RUN_256_2_SEQ_2_0009,20260105_073759,256,2,SEQ_2_0009,CG,CG,1,0,0,0.035337,0.029782,1.00,PASS
RUN_256_2_SEQ_2_0010,20260105_073759,256,2,SEQ_2_0010,HQ,HQ,1,0,0,0.035299,0.034999,1.00,PASS
RUN_256_2_SEQ_2_0011,20260105_073759,256,2,SEQ_2_0011,TA,TA,1,0,0,0.036502,0.030736,1.00,PASS
RUN_256_2_SEQ_2_0012,20260105_073759,256,2,SEQ_2_0012,RG,RG,1,0,0,0.038655,0.038363,1.00,PASS
RUN_256_2_SEQ_2_0013,20260105_073759,256,2,SEQ_2_0013,WU,WU,1,0,0,0.034396,0.032265,1.00,PASS
RUN_256_2_SEQ_2_0014,20260105_073759,256,2,SEQ_2_0014,WR,WR,1,0,0,0.037248,0.035317,1.00,PASS
RUN_256_2_SEQ_2_0015,20260105_073759,256,2,SEQ_2_0015,NH,NH,1,0,0,0.028907,0.026107,1.00,PASS
RUN_256_2_SEQ_2_0016,20260105_073759,256,2,SEQ_2_0016,OS,OS,1,0,0,0.033662,0.029835,1.00,PASS
RUN_256_2_SEQ_2_0017,20260105_073759,256,2,SEQ_2_0017,IZ,IZ,1,0,0,0.030325,0.028491,1.00,PASS
RUN_256_2_SEQ_2_0018,20260105_073759,256,2,SEQ_2_0018,AY,AY,1,0,0,0.039212,0.036738,1.00,PASS
RUN_256_2_SEQ_2_0019,20260105_073759,256,2,SEQ_2_0019,ZF,ZF,1,0,0,0.035859,0.035591,1.00,PASS
RUN_256_2_SEQ_2_0020,20260105_073759,256,2,SEQ_2_0020,WN,WN,1,0,0,0.035408,0.034461,1.00,PASS
RUN_256_2_SEQ_2_0021,20260105_073759,256,2,SEQ_2_0021,KI,KI,1,0,0,0.030661,0.030482,1.00,PASS
RUN_256_2_SEQ_2_0022,20260105_073759,256,2,SEQ_2_0022,EG,EG,1,0,0,0.037440,0.033751,1.00,PASS
RUN_256_2_SEQ_2_0023,20260105_073759,256,2,SEQ_2_0023,YK,YK,1,0,0,0.031147,0.028394,1.00,PASS
RUN_256_2_SEQ_2_0024,20260105_073759,256,2,SEQ_2_0024,DC,DC,1,0,0,0.032420,0.031064,1.00,PASS
RUN_256_2_SEQ_2_0025,20260105_073759,256,2,SEQ_2_0025,MD,MD,1,0,0,0.040629,0.035817,1.00,PASS
RUN_256_2_SEQ_2_0026,20260105_073759,256,2,SEQ_2_0026,LL,LL,1,0,0,0.032076,0.030979,1.00,PASS
RUN_256_2_SEQ_2_0027,20260105_073759,256,2,SEQ_2_0027,TI,TI,1,0,0,0.034365,0.028141,1.00,PASS
RUN_256_2_SEQ_2_0028,20260105_073759,256,2,SEQ_2_0028,ZB,ZB,1,0,0,0.034301,0.031832,1.00,PASS
RUN_256_2_SEQ_2_0029,20260105_073759,256,2,SEQ_2_0029,XO,XO,1,0,0,0.033936,0.029873,1.00,PASS
RUN_256_2_SEQ_2_0030,20260105_073759,256,2,SEQ_2_0030,RD,RD,1,0,0,0.037313,0.036663,1.00,PASS
RUN_256_2_SEQ_2_0031,20260105_073759,256,2,SEQ_2_0031,MC,MC,1,0,0,0.039228,0.031282,1.00,PASS
RUN_256_2_SEQ_2_0032,20260105_073759,256,2,SEQ_2_0032,RJ,RJ,1,0,0,0.037752,0.036968,1.00,PASS
RUN_256_2_SEQ_2_0033,20260105_073759,256,2,SEQ_2_0033,UT,UT,1,0,0,0.038074,0.037757,1.00,PASS
RUN_256_2_SEQ_2_0034,20260105_073759,256,2,SEQ_2_0034,LS,LS,1,0,0,0.035717,0.033018,1.00,PASS
RUN_256_2_SEQ_2_0035,20260105_073759,256,2,SEQ_2_0035,GW,GW,1,0,0,0.037024,0.031721,1.00,PASS
RUN_256_2_SEQ_2_0036,20260105_073759,256,2,SEQ_2_0036,CB,CB,1,0,0,0.027669,0.027188,1.00,PASS
RUN_256_2_SEQ_2_0037,20260105_073759,256,2,SEQ_2_0037,VH,VH,1,0,0,0.035559,0.033364,1.00,PASS
RUN_256_2_SEQ_2_0038,20260105_073759,256,2,SEQ_2_0038,YJ,YJ,1,0,0,0.034505,0.030042,1.00,PASS
RUN_256_2_SEQ_2_0039,20260105_073759,256,2,SEQ_2_0039,CH,CH,1,0,0,0.036002,0.032800,1.00,PASS
RUN_256_2_SEQ_2_0040,20260105_073759,256,2,SEQ_2_0040,DM,DM,1,0,0,0.037837,0.035793,1.00,PASS
RUN_256_2_SEQ_2_0041,20260105_073759,256,2,SEQ_2_0041,IO,IO,1,0,0,0.031440,0.031187,1.00,PASS
RUN_256_2_SEQ_2_0042,20260105_073759,256,2,SEQ_2_0042,UL,UL,1,0,0,0.034942,0.029478,1.00,PASS
RUN_256_2_SEQ_2_0043,20260105_073759,256,2,SEQ_2_0043,FL,FL,1,0,0,0.035628,0.034747,1.00,PASS
RUN_256_2_SEQ_2_0044,20260105_073759,256,2,SEQ_2_0044,LG,LG,1,0,0,0.034283,0.030883,1.00,PASS
RUN_256_2_SEQ_2_0045,20260105_073759,256,2,SEQ_2_0045,VI,VI,1,0,0,0.035347,0.030588,1.00,PASS
RUN_256_2_SEQ_2_0046,20260105_073759,256,2,SEQ_2_0046,WV,WV,1,0,0,0.034626,0.034598,1.00,PASS
RUN_256_2_SEQ_2_0047,20260105_073759,256,2,SEQ_2_0047,UC,UC,1,0,0,0.036235,0.030689,1.00,PASS
RUN_256_2_SEQ_2_0048,20260105_073759,256,2,SEQ_2_0048,TU,TU,1,0,0,0.037378,0.031308,1.00,PASS
RUN_256_2_SEQ_2_0049,20260105_073759,256,2,SEQ_2_0049,FR,FR,1,0,0,0.032658,0.028390,1.00,PASS
RUN_256_2_SEQ_2_0050,20260105_073759,256,2,SEQ_2_0050,XH,XH,1,0,0,0.031108,0.030349,1.00,PASS
RUN_256_2_SEQ_2_0051,20260105_073759,256,2,SEQ_2_0051,FO,FO,1,0,0,0.033161,0.031822,1.00,PASS
RUN_256_2_SEQ_2_0052,20260105_073759,256,2,SEQ_2_0052,MI,MI,1,0,0,0.037752,0.027428,1.00,PASS
RUN_256_2_SEQ_2_0053,20260105_073759,256,2,SEQ_2_0053,UW,UW,1,0,0,0.042307,0.041807,1.00,PASS
RUN_256_2_SEQ_2_0054,20260105_073759,256,2,SEQ_2_0054,RH,RH,1,0,0,0.039361,0.037611,1.00,PASS
RUN_256_2_SEQ_2_0055,20260105_073759,256,2,SEQ_2_0055,VK,VK,1,0,0,0.032410,0.026462,1.00,PASS
RUN_256_2_SEQ_2_0056,20260105_073759,256,2,SEQ_2_0056,YY,YY,1,0,0,0.036220,0.029410,1.00,PASS
RUN_256_2_SEQ_2_0057,20260105_073759,256,2,SEQ_2_0057,BH,BH,1,0,0,0.036400,0.035464,1.00,PASS
RUN_256_2_SEQ_2_0058,20260105_073759,256,2,SEQ_2_0058,BZ,BZ,1,0,0,0.029711,0.026784,1.00,PASS
RUN_256_2_SEQ_2_0059,20260105_073759,256,2,SEQ_2_0059,KM,KM,1,0,0,0.032357,0.028893,1.00,PASS
RUN_256_2_SEQ_2_0060,20260105_073759,256,2,SEQ_2_0060,IC,IC,1,0,0,0.035248,0.033766,1.00,PASS
RUN_256_2_SEQ_2_0061,20260105_073759,256,2,SEQ_2_0061,GS,GS,1,0,0,0.038605,0.034883,1.00,PASS
RUN_256_2_SEQ_2_0062,20260105_073759,256,2,SEQ_2_0062,WK,WK,1,0,0,0.032024,0.030564,1.00,PASS
RUN_256_2_SEQ_2_0063,20260105_073759,256,2,SEQ_2_0063,GU,GU,1,0,0,0.034681,0.031495,1.00,PASS
RUN_256_2_SEQ_2_0064,20260105_073759,256,2,SEQ_2_0064,PM,PM,1,0,0,0.033519,0.032043,1.00,PASS
RUN_256_2_SEQ_2_0065,20260105_073759,256,2,SEQ_2_0065,UO,UO,1,0,0,0.039838,0.035837,1.00,PASS
RUN_256_2_SEQ_2_0066,20260105_073759,256,2,SEQ_2_0066,EI,EI,1,0,0,0.032814,0.031912,1.00,PASS
RUN_256_2_SEQ_2_0067,20260105_073759,256,2,SEQ_2_0067,EH,EH,1,0,0,0.031129,0.028926,1.00,PASS
RUN_256_2_SEQ_2_0068,20260105_073759,256,2,SEQ_2_0068,XR,XR,1,0,0,0.036308,0.036173,1.00,PASS
RUN_256_2_SEQ_2_0069,20260105_073759,256,2,SEQ_2_0069,RI,RI,1,0,0,0.034003,0.030249,1.00,PASS
RUN_256_2_SEQ_2_0070,20260105_073759,256,2,SEQ_2_0070,XS,XS,1,0,0,0.038405,0.038345,1.00,PASS
RUN_256_2_SEQ_2_0071,20260105_073759,256,2,SEQ_2_0071,NS,NS,1,0,0,0.032531,0.031590,1.00,PASS
RUN_256_2_SEQ_2_0072,20260105_073759,256,2,SEQ_2_0072,ML,ML,1,0,0,0.040602,0.034462,1.00,PASS
RUN_256_2_SEQ_2_0073,20260105_073759,256,2,SEQ_2_0073,HE,HE,1,0,0,0.031282,0.029640,1.00,PASS
RUN_256_2_SEQ_2_0074,20260105_073759,256,2,SEQ_2_0074,QP,QP,1,0,0,0.033047,0.032110,1.00,PASS
RUN_256_2_SEQ_2_0075,20260105_073759,256,2,SEQ_2_0075,CY,CY,1,0,0,0.035615,0.028449,1.00,PASS
RUN_256_2_SEQ_2_0076,20260105_073759,256,2,SEQ_2_0076,BD,BD,1,0,0,0.037033,0.033289,1.00,PASS
RUN_256_2_SEQ_2_0077,20260105_073759,256,2,SEQ_2_0077,EU,EU,1,0,0,0.034105,0.033372,1.00,PASS
RUN_256_2_SEQ_2_0078,20260105_073759,256,2,SEQ_2_0078,FZ,FZ,1,0,0,0.033298,0.030852,1.00,PASS
RUN_256_2_SEQ_2_0079,20260105_073759,256,2,SEQ_2_0079,VN,VN,1,0,0,0.035008,0.032956,1.00,PASS
RUN_256_2_SEQ_2_0080,20260105_073759,256,2,SEQ_2_0080,TC,TC,1,0,0,0.035453,0.031307,1.00,PASS
RUN_256_2_SEQ_2_0081,20260105_073759,256,2,SEQ_2_0081,MM,MM,1,0,0,0.040416,0.031494,1.00,PASS
RUN_256_2_SEQ_2_0082,20260105_073759,256,2,SEQ_2_0082,TO,TO,1,0,0,0.038191,0.037375,1.00,PASS
RUN_256_2_SEQ_2_0083,20260105_073759,256,2,SEQ_2_0083,QI,QI,1,0,0,0.026850,0.024756,1.00,PASS
RUN_256_2_SEQ_2_0084,20260105_073759,256,2,SEQ_2_0084,RA,RA,1,0,0,0.032375,0.029483,1.00,PASS
RUN_256_2_SEQ_2_0085,20260105_073759,256,2,SEQ_2_0085,VX,VX,1,0,0,0.035981,0.034631,1.00,PASS
RUN_256_2_SEQ_2_0086,20260105_073759,256,2,SEQ_2_0086,DV,DV,1,0,0,0.037565,0.034884,1.00,PASS
RUN_256_2_SEQ_2_0087,20260105_073759,256,2,SEQ_2_0087,RY,RY,1,0,0,0.038274,0.036730,1.00,PASS
RUN_256_2_SEQ_2_0088,20260105_073759,256,2,SEQ_2_0088,IY,IY,1,0,0,0.037005,0.036675,1.00,PASS
RUN_256_2_SEQ_2_0089,20260105_073759,256,2,SEQ_2_0089,UK,UK,1,0,0,0.035560,0.029102,1.00,PASS
RUN_256_2_SEQ_2_0090,20260105_073759,256,2,SEQ_2_0090,DJ,DJ,1,0,0,0.036775,0.034291,1.00,PASS
RUN_256_2_SEQ_2_0091,20260105_073759,256,2,SEQ_2_0091,NF,NF,1,0,0,0.035312,0.034525,1.00,PASS
RUN_256_2_SEQ_2_0092,20260105_073759,256,2,SEQ_2_0092,OA,OA,1,0,0,0.028591,0.026862,1.00,PASS
RUN_256_2_SEQ_2_0093,20260105_073759,256,2,SEQ_2_0093,XX,XX,1,0,0,0.035152,0.033997,1.00,PASS
RUN_256_2_SEQ_2_0094,20260105_073759,256,2,SEQ_2_0094,IQ,IQ,1,0,0,0.037798,0.036371,1.00,PASS
RUN_256_2_SEQ_2_0095,20260105_073759,256,2,SEQ_2_0095,YF,YF,1,0,0,0.034393,0.031412,1.00,PASS
RUN_256_2_SEQ_2_0096,20260105_073759,256,2,SEQ_2_0096,QD,QD,1,0,0,0.036924,0.036756,1.00,PASS
RUN_256_2_SEQ_2_0097,20260105_073759,256,2,SEQ_2_0097,UJ,UJ,1,0,0,0.036860,0.034786,1.00,PASS
RUN_256_2_SEQ_2_0098,20260105_073759,256,2,SEQ_2_0098,UQ,UQ,1,0,0,0.039122,0.034617,1.00,PASS
RUN_256_2_SEQ_2_0099,20260105_073759,256,2,SEQ_2_0099,TG,TG,1,0,0,0.033247,0.029517,1.00,PASS
RUN_256_2_SEQ_2_0100,20260105_073759,256,2,SEQ_2_0100,EL,EL,1,0,0,0.031468,0.031052,1.00,PASS
RUN_256_2_SEQ_2_0101,20260105_073759,256,2,SEQ_2_0101,YF,YF,1,0,0,0.034393,0.031412,1.00,PASS
RUN_256_2_SEQ_2_0102,20260105_073759,256,2,SEQ_2_0102,RY,RY,1,0,0,0.038274,0.036730,1.00,PASS
RUN_256_2_SEQ_2_0103,20260105_073759,256,2,SEQ_2_0103,QA,QA,1,0,0,0.034587,0.033708,1.00,PASS
RUN_256_2_SEQ_2_0104,20260105_073759,256,2,SEQ_2_0104,TK,TK,1,0,0,0.034675,0.029739,1.00,PASS
RUN_256_2_SEQ_2_0105,20260105_073759,256,2,SEQ_2_0105,PA,PA,1,0,0,0.034601,0.032209,1.00,PASS
RUN_256_2_SEQ_2_0106,20260105_073759,256,2,SEQ_2_0106,DL,DL,1,0,0,0.037916,0.037506,1.00,PASS
RUN_256_2_SEQ_2_0107,20260105_073759,256,2,SEQ_2_0107,ZJ,ZJ,1,0,0,0.037599,0.036829,1.00,PASS
RUN_256_2_SEQ_2_0108,20260105_073759,256,2,SEQ_2_0108,HB,HB,1,0,0,0.034548,0.030934,1.00,PASS
RUN_256_2_SEQ_2_0109,20260105_073759,256,2,SEQ_2_0109,HS,HS,1,0,0,0.035449,0.033600,1.00,PASS
RUN_256_2_SEQ_2_0110,20260105_073759,256,2,SEQ_2_0110,CC,CC,1,0,0,0.033455,0.032079,1.00,PASS
RUN_256_2_SEQ_2_0111,20260105_073759,256,2,SEQ_2_0111,XP,XP,1,0,0,0.036439,0.032304,1.00,PASS
RUN_256_2_SEQ_2_0112,20260105_073759,256,2,SEQ_2_0112,CY,CY,1,0,0,0.035615,0.028449,1.00,PASS
RUN_256_2_SEQ_2_0113,20260105_073759,256,2,SEQ_2_0113,RY,RY,1,0,0,0.038274,0.036730,1.00,PASS
RUN_256_2_SEQ_2_0114,20260105_073759,256,2,SEQ_2_0114,EE,EE,1,0,0,0.027956,0.027671,1.00,PASS
RUN_256_2_SEQ_2_0115,20260105_073759,256,2,SEQ_2_0115,VP,VP,1,0,0,0.039320,0.037586,1.00,PASS
RUN_256_2_SEQ_2_0116,20260105_073759,256,2,SEQ_2_0116,RF,RF,1,0,0,0.032397,0.030703,1.00,PASS
RUN_256_2_SEQ_2_0117,20260105_073759,256,2,SEQ_2_0117,IQ,IQ,1,0,0,0.037798,0.036371,1.00,PASS
RUN_256_2_SEQ_2_0118,20260105_073759,256,2,SEQ_2_0118,TN,TN,1,0,0,0.037482,0.035418,1.00,PASS
RUN_256_2_SEQ_2_0119,20260105_073759,256,2,SEQ_2_0119,GR,GR,1,0,0,0.035496,0.031749,1.00,PASS
RUN_256_2_SEQ_2_0120,20260105_073759,256,2,SEQ_2_0120,YX,YX,1,0,0,0.035265,0.030648,1.00,PASS
RUN_256_2_SEQ_2_0121,20260105_073759,256,2,SEQ_2_0121,WG,WG,1,0,0,0.034290,0.033719,1.00,PASS
RUN_256_2_SEQ_2_0122,20260105_073759,256,2,SEQ_2_0122,WJ,WJ,1,0,0,0.039753,0.039376,1.00,PASS
RUN_256_2_SEQ_2_0123,20260105_073759,256,2,SEQ_2_0123,MV,MV,1,0,0,0.038163,0.033723,1.00,PASS
RUN_256_2_SEQ_2_0124,20260105_073759,256,2,SEQ_2_0124,UL,UL,1,0,0,0.034942,0.029478,1.00,PASS
RUN_256_2_SEQ_2_0125,20260105_073759,256,2,SEQ_2_0125,OQ,OQ,1,0,0,0.033234,0.030466,1.00,PASS
RUN_256_2_SEQ_2_0126,20260105_073759,256,2,SEQ_2_0126,OD,OD,1,0,0,0.034341,0.034294,1.00,PASS
RUN_256_2_SEQ_2_0127,20260105_073759,256,2,SEQ_2_0127,HH,HH,1,0,0,0.034484,0.033432,1.00,PASS
RUN_256_2_SEQ_2_0128,20260105_073759,256,2,SEQ_2_0128,CK,CK,1,0,0,0.029847,0.026437,1.00,PASS
RUN_256_2_SEQ_2_0129,20260105_073759,256,2,SEQ_2_0129,AS,AS,1,0,0,0.042831,0.039303,1.00,PASS
RUN_256_2_SEQ_2_0130,20260105_073759,256,2,SEQ_2_0130,RH,RH,1,0,0,0.039361,0.037611,1.00,PASS
RUN_256_2_SEQ_2_0131,20260105_073759,256,2,SEQ_2_0131,SH,SH,1,0,0,0.033618,0.032165,1.00,PASS
RUN_256_2_SEQ_2_0132,20260105_073759,256,2,SEQ_2_0132,AC,AC,1,0,0,0.035216,0.029990,1.00,PASS
RUN_256_2_SEQ_2_0133,20260105_073759,256,2,SEQ_2_0133,WU,WU,1,0,0,0.034396,0.032265,1.00,PASS
RUN_256_2_SEQ_2_0134,20260105_073759,256,2,SEQ_2_0134,BH,BH,1,0,0,0.036400,0.035464,1.00,PASS
RUN_256_2_SEQ_2_0135,20260105_073759,256,2,SEQ_2_0135,CB,CB,1,0,0,0.027669,0.027188,1.00,PASS
RUN_256_2_SEQ_2_0136,20260105_073759,256,2,SEQ_2_0136,KC,KC,1,0,0,0.032583,0.031623,1.00,PASS
RUN_256_2_SEQ_2_0137,20260105_073759,256,2,SEQ_2_0137,QH,QH,1,0,0,0.029256,0.029105,1.00,PASS
RUN_256_2_SEQ_2_0138,20260105_073759,256,2,SEQ_2_0138,IV,IV,1,0,0,0.036035,0.035755,1.00,PASS
RUN_256_2_SEQ_2_0139,20260105_073759,256,2,SEQ_2_0139,PG,PG,1,0,0,0.034739,0.028036,1.00,PASS
RUN_256_2_SEQ_2_0140,20260105_073759,256,2,SEQ_2_0140,RE,RE,1,0,0,0.034653,0.033823,1.00,PASS
RUN_256_2_SEQ_2_0141,20260105_073759,256,2,SEQ_2_0141,XS,XS,1,0,0,0.038405,0.038345,1.00,PASS
RUN_256_2_SEQ_2_0142,20260105_073759,256,2,SEQ_2_0142,SP,SP,1,0,0,0.032406,0.028307,1.00,PASS
RUN_256_2_SEQ_2_0143,20260105_073759,256,2,SEQ_2_0143,HZ,HZ,1,0,0,0.038103,0.037585,1.00,PASS
RUN_256_2_SEQ_2_0144,20260105_073759,256,2,SEQ_2_0144,PZ,PZ,1,0,0,0.032527,0.030275,1.00,PASS
RUN_256_2_SEQ_2_0145,20260105_073759,256,2,SEQ_2_0145,NG,NG,1,0,0,0.035907,0.035613,1.00,PASS
RUN_256_2_SEQ_2_0146,20260105_073759,256,2,SEQ_2_0146,DD,DD,1,0,0,0.032682,0.030987,1.00,PASS
RUN_256_2_SEQ_2_0147,20260105_073759,256,2,SEQ_2_0147,VN,VN,1,0,0,0.035008,0.032956,1.00,PASS
RUN_256_2_SEQ_2_0148,20260105_073759,256,2,SEQ_2_0148,LN,LN,1,0,0,0.035752,0.035301,1.00,PASS
RUN_256_2_SEQ_2_0149,20260105_073759,256,2,SEQ_2_0149,NO,NO,1,0,0,0.036283,0.035058,1.00,PASS
RUN_256_2_SEQ_2_0150,20260105_073759,256,2,SEQ_2_0150,XB,XB,1,0,0,0.036963,0.035926,1.00,PASS
RUN_256_2_SEQ_2_0151,20260105_073759,256,2,SEQ_2_0151,VU,VU,1,0,0,0.032642,0.030085,1.00,PASS
RUN_256_2_SEQ_2_0152,20260105_073759,256,2,SEQ_2_0152,UD,UD,1,0,0,0.034253,0.029405,1.00,PASS
RUN_256_2_SEQ_2_0153,20260105_073759,256,2,SEQ_2_0153,BM,BM,1,0,0,0.028568,0.028513,1.00,PASS
RUN_256_2_SEQ_2_0154,20260105_073759,256,2,SEQ_2_0154,XK,XK,1,0,0,0.032783,0.030478,1.00,PASS
RUN_256_2_SEQ_2_0155,20260105_073759,256,2,SEQ_2_0155,ZD,ZD,1,0,0,0.037495,0.034868,1.00,PASS
RUN_256_2_SEQ_2_0156,20260105_073759,256,2,SEQ_2_0156,HG,HG,1,0,0,0.036433,0.035454,1.00,PASS
RUN_256_2_SEQ_2_0157,20260105_073759,256,2,SEQ_2_0157,GR,GR,1,0,0,0.035496,0.031749,1.00,PASS
RUN_256_2_SEQ_2_0158,20260105_073759,256,2,SEQ_2_0158,OE,OE,1,0,0,0.032893,0.027595,1.00,PASS
RUN_256_2_SEQ_2_0159,20260105_073759,256,2,SEQ_2_0159,NF,NF,1,0,0,0.035312,0.034525,1.00,PASS
RUN_256_2_SEQ_2_0160,20260105_073759,256,2,SEQ_2_0160,IO,IO,1,0,0,0.031440,0.031187,1.00,PASS
RUN_256_2_SEQ_2_0161,20260105_073759,256,2,SEQ_2_0161,HC,HC,1,0,0,0.033856,0.033417,1.00,PASS
RUN_256_2_SEQ_2_0162,20260105_073759,256,2,SEQ_2_0162,OZ,OZ,1,0,0,0.030873,0.028579,1.00,PASS
RUN_256_2_SEQ_2_0163,20260105_073759,256,2,SEQ_2_0163,RD,RD,1,0,0,0.037313,0.036663,1.00,PASS
RUN_256_2_SEQ_2_0164,20260105_073759,256,2,SEQ_2_0164,BU,BU,1,0,0,0.027890,0.027716,1.00,PASS
RUN_256_2_SEQ_2_0165,20260105_073759,256,2,SEQ_2_0165,RA,RA,1,0,0,0.032375,0.029483,1.00,PASS
RUN_256_2_SEQ_2_0166,20260105_073759,256,2,SEQ_2_0166,CY,CY,1,0,0,0.035615,0.028449,1.00,PASS
RUN_256_2_SEQ_2_0167,20260105_073759,256,2,SEQ_2_0167,HF,HF,1,0,0,0.035601,0.034762,1.00,PASS
RUN_256_2_SEQ_2_0168,20260105_073759,256,2,SEQ_2_0168,NP,NP,1,0,0,0.036405,0.035682,1.00,PASS
RUN_256_2_SEQ_2_0169,20260105_073759,256,2,SEQ_2_0169,PG,PG,1,0,0,0.034739,0.028036,1.00,PASS
RUN_256_2_SEQ_2_0170,20260105_073759,256,2,SEQ_2_0170,MB,MB,1,0,0,0.037925,0.033574,1.00,PASS
RUN_256_2_SEQ_2_0171,20260105_073759,256,2,SEQ_2_0171,FM,FM,1,0,0,0.033857,0.033470,1.00,PASS
RUN_256_2_SEQ_2_0172,20260105_073759,256,2,SEQ_2_0172,AM,AM,1,0,0,0.033412,0.024657,1.00,PASS
RUN_256_2_SEQ_2_0173,20260105_073759,256,2,SEQ_2_0173,IZ,IZ,1,0,0,0.030325,0.028491,1.00,PASS
RUN_256_2_SEQ_2_0174,20260105_073759,256,2,SEQ_2_0174,ZO,ZO,1,0,0,0.036591,0.034974,1.00,PASS
RUN_256_2_SEQ_2_0175,20260105_073759,256,2,SEQ_2_0175,JN,JN,1,0,0,0.031499,0.026670,1.00,PASS
RUN_256_2_SEQ_2_0176,20260105_073759,256,2,SEQ_2_0176,WX,WX,1,0,0,0.035892,0.034801,1.00,PASS
RUN_256_2_SEQ_2_0177,20260105_073759,256,2,SEQ_2_0177,ZR,ZR,1,0,0,0.037770,0.036406,1.00,PASS
RUN_256_2_SEQ_2_0178,20260105_073759,256,2,SEQ_2_0178,VW,VW,1,0,0,0.036844,0.035742,1.00,PASS
RUN_256_2_SEQ_2_0179,20260105_073759,256,2,SEQ_2_0179,PE,PE,1,0,0,0.030911,0.024221,1.00,PASS
RUN_256_2_SEQ_2_0180,20260105_073759,256,2,SEQ_2_0180,GJ,GJ,1,0,0,0.038089,0.034805,1.00,PASS
RUN_256_2_SEQ_2_0181,20260105_073759,256,2,SEQ_2_0181,GB,GB,1,0,0,0.029845,0.027795,1.00,PASS
RUN_256_2_SEQ_2_0182,20260105_073759,256,2,SEQ_2_0182,SX,SX,1,0,0,0.036438,0.035400,1.00,PASS
RUN_256_2_SEQ_2_0183,20260105_073759,256,2,SEQ_2_0183,RB,RB,1,0,0,0.031283,0.030220,1.00,PASS
RUN_256_2_SEQ_2_0184,20260105_073759,256,2,SEQ_2_0184,XK,XK,1,0,0,0.032783,0.030478,1.00,PASS
RUN_256_2_SEQ_2_0185,20260105_073759,256,2,SEQ_2_0185,BB,BB,1,0,0,0.031290,0.026446,1.00,PASS
RUN_256_2_SEQ_2_0186,20260105_073759,256,2,SEQ_2_0186,SP,SP,1,0,0,0.032406,0.028307,1.00,PASS
RUN_256_2_SEQ_2_0187,20260105_073759,256,2,SEQ_2_0187,QQ,QQ,1,0,0,0.032777,0.032541,1.00,PASS
RUN_256_2_SEQ_2_0188,20260105_073759,256,2,SEQ_2_0188,FB,FB,1,0,0,0.034436,0.032083,1.00,PASS
RUN_256_2_SEQ_2_0189,20260105_073759,256,2,SEQ_2_0189,QC,QC,1,0,0,0.035233,0.032227,1.00,PASS
RUN_256_2_SEQ_2_0190,20260105_073759,256,2,SEQ_2_0190,FC,FC,1,0,0,0.033768,0.032975,1.00,PASS
RUN_256_2_SEQ_2_0191,20260105_073759,256,2,SEQ_2_0191,TC,TC,1,0,0,0.035453,0.031307,1.00,PASS
RUN_256_2_SEQ_2_0192,20260105_073759,256,2,SEQ_2_0192,VH,VH,1,0,0,0.035559,0.033364,1.00,PASS
RUN_256_2_SEQ_2_0193,20260105_073759,256,2,SEQ_2_0193,MD,MD,1,0,0,0.040629,0.035817,1.00,PASS
RUN_256_2_SEQ_2_0194,20260105_073759,256,2,SEQ_2_0194,SH,SH,1,0,0,0.033618,0.032165,1.00,PASS
RUN_256_2_SEQ_2_0195,20260105_073759,256,2,SEQ_2_0195,ST,ST,1,0,0,0.035810,0.030548,1.00,PASS
RUN_256_2_SEQ_2_0196,20260105_073759,256,2,SEQ_2_0196,BT,BT,1,0,0,0.037740,0.032358,1.00,PASS
RUN_256_2_SEQ_2_0197,20260105_073759,256,2,SEQ_2_0197,CN,CN,1,0,0,0.036169,0.034440,1.00,PASS
RUN_256_2_SEQ_2_0198,20260105_073759,256,2,SEQ_2_0198,VS,VS,1,0,0,0.039647,0.038845,1.00,PASS
RUN_256_2_SEQ_2_0199,20260105_073759,256,2,SEQ_2_0199,SQ,SQ,1,0,0,0.036329,0.036092,1.00,PASS
RUN_256_2_SEQ_2_0200,20260105_073759,256,2,SEQ_2_0200,KI,KI,1,0,0,0.030661,0.030482,1.00,PASS
